,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity
242,37.0,3.96,313,21.0,0.0,8.29,34,3000.0,2.0,180.0,456,25.0,0.0,104.0,163,60.0,0.0,10.15,125,20700000.0,-4.0,466.81,93,3504.0,0.0,1.75,233,534921.0,0.0,10.0,85,1000.0,0.0,7.0,218,52020.0,21.0,385.0,120,19.0,0.0,312.83,214,50000.0,15.0,581.76,186,100.0,81.0,795.04,87,1.0,0.0,125.0,213,20.0,0.0,6.1,546,5868300.0,2.0,4888.0,255,30.0,-5.0,150.0,228,500.0,-10.0,10.89,168,97591.0,-4.0,56.5,200,18.0,2.0,575.0,76,100.0,0.0,20.2,267,933120.0,365.0,204.0,227,545280.0,44.0,5.49,206,8826150.0,-14.0,137.0,332,210.0,11.0,11.5,77,100500.0,-2.0,6.54,81,4210875.0,0.0,7.25,195,288000.0,-8.0,13.45,349,966600.0,7.0,12.95,285,152850.0,0.0,270.0,165,400.0
243,111.0,60.0,488,600.0,0.0,2031.2,254,5.0,-3.0,55.0,180,151200.0,24.0,29.24,381,15000.0,0.0,78.0,305,175.0,0.0,250.0,194,300.0,-7.0,61.2,148,8.0,0.0,6.1,308,22965120.0,22.0,149.0,87,50.0,27.0,625.0,90,34.0,-3.0,96.87,68,12000.0,0.0,630.42,234,12.0,0.0,0.36,342,460080.0,-27980.0,937.19,311,30.0,-20.0,499.0,125,576.0,3.0,5.99,288,15600000.0,54.0,123.58,247,6400.0,0.0,178.0,82,576.0,0.0,180.0,294,50.0,61.0,6.87,252,20000.0,0.0,78.6,251,4800.0,0.0,9615.0,307,1.0,40.0,0.36,105,3700080.0,0.0,0.3,305,280080.0,29.0,12.48,285,49625.0,-7.0,9.0,427,1930320.0,-9.0,3.65,105,314100.0,-6.0,15.61,266,12000.0,0.0,2.2,61,79080.0,0.0,3.95,524,279000.0
244,-13.0,4.99,96,1.0,-82.0,8.5,173,100000.0,29.0,125.0,127,29200.0,6.0,178.0,141,1696.0,25.0,4.2,260,70.0,0.0,15.61,371,36450.0,1.0,193.84,169,30000.0,73.0,8.29,221,4454.0,0.0,23.87,131,17.0,0.0,18.38,419,500000.0,0.0,6.87,227,587300.0,0.0,9.75,215,10.0,14.0,46.67,340,22.0,-76.0,5.94,477,5107200.0,-11.0,44726.66,451,1.0,-26.0,250.0,135,1100.0,-6.0,280.0,227,288000.0,0.0,75.0,194,150.0,7.0,44.05,141,410.0,36.0,106.95,317,1.0,1.0,250.0,225,2150.0,4.0,32.0,204,500000.0,-9.0,50.0,130,18720.0,0.0,110.0,175,80000.0,-9.0,4488.69,123,1.0,0.0,0.79,229,100000.0,0.0,0.99,179,144200.0,5.0,7.24,180,240.0,43.0,130.0,208,1120.0,7.0,1.4,482,80000.0
245,0.0,6.43,208,227520.0,-13.0,40.0,180,54.0,22.0,171.88,58,165000.0,-18.0,134.85,-335,600.0,0.0,3.15,298,702000.0,28.0,50.0,41,72.0,-8.0,0.36,128,1008000.0,0.0,18.95,182,693960.0,0.0,113.56,325,1280.0,1.0,38.33,177,489.0,3.0,60.0,152,200.0,29.0,6.43,256,1080000.0,0.0,303.75,142,15000.0,0.0,12.49,336,180000.0,0.0,32.265,110,2750.0,-4.0,6.1,300,216000.0,-2.0,6.85,197,14400.0,174.0,4.7,373,1419000.0,0.0,7.4,428,31260.0,0.0,675.0,201,10.0,15.0,348.01,213,186.0,0.0,4.3,269,865.0,7.0,68.07,378,52000.0,10.0,523.8,129,48.0,6.0,3.42,120,20.0,49.0,361.33,293,165.0,3.0,186.0,241,5.0,92.0,830.72,367,1.0,54.0,5.56,114,1708140.0,0.0,176.8,277,2.0
246,-8.0,31.0,146,40000.0,-7.0,38.0,386,1860.0,54.0,3.85,112,150000.0,0.0,88.81,413,70.0,20.0,5.75,238,1381800.0,0.0,1.34,440,250000.0,-5.0,50.0,228,500.0,0.0,24.0,235,14070.0,0.0,43.0,189,200.0,10.0,48.0,174,256320.0,1.0,4.44,311,8249.0,0.0,51.0,332,320.0,-49.0,500.0,71,555000.0,-9.0,697.3,230,26550.0,-1.0,67.0,-16,5.0,-6.0,21.54,302,920.0,-14.0,18.59,113,130.0,-1.0,1.54,329,15000.0,1.0,280.0,196,380160.0,7.0,12.95,369,389000.0,0.0,3.45,426,46700.0,0.0,0.36,135,19440.0,-10.0,6.25,440,25110.0,0.0,4138.8,276,3.0,0.0,248.5,107,55.0,0.0,127.4,100,693000.0,0.0,500.0,413,230000.0,0.0,636.3,190,450.0,62.0,27.2,283,128.0,0.0,140.0,217,15.0
247,0.0,213.0,134,115.0,0.0,0.67,453,25716.0,0.0,630.42,201,81.0,-5.0,1250.0,200,7000.0,0.0,7.54,355,27725.0,388.0,500.0,460,89000.0,-79.0,8.5,42,4000.0,1.0,64.47,368,6240.0,0.0,5.56,325,6350400.0,6.0,3.15,71,840000.0,-73.0,10.15,73,15570000.0,0.0,4618.71,705,6720.0,75.0,3.0,108,38040.0,-3.0,32.0,324,3432000.0,-4.0,74.5,184,25000.0,0.0,7.4,425,18690.0,0.0,0.36,169,41328.0,16.0,112.0,309,2.0,0.0,2.04,334,18.0,-3.0,5.49,298,3901230.0,-1.0,25.0,294,24.0,0.0,248.5,296,693.0,0.0,250.0,453,2880.0,1.0,0.3,341,800.0,0.0,60.0,115,100.0,0.0,7.54,323,24075.0,-2.0,171.0,96,20.0,203.0,64.4,560,3200.0,0.0,2.5,293,928800.0,-10.0,15.61,352,300000.0
248,15.0,12.95,246,604200.0,69.0,1.93,340,415000.0,-3.0,806.9,103,1.0,61.0,74.04,160,18000.0,0.0,11.27,118,3025.0,0.0,592.45,183,290.0,0.0,5.1,476,3034950.0,72.0,44.0,452,1800.0,81.0,122.27,182,700.0,-2.0,8.29,241,11357.0,0.0,13.45,207,567420.0,0.0,2.96,394,450000.0,-64.66666667,10.15,297,23539680.0,0.0,30.0,300,254.99999999999997,-1.0,168.19,48,405.0,1.0,95.0,447,320.0,0.0,700.0,173,120.0,43.0,1.34,498,173717.0,-14.0,215.25,259,455.0,0.0,180.0,249,13.0,0.0,1250.0,131,6000.0,0.0,466.81,212,24336.0,-1.0,19.12,448,1530000.0,-11.0,19.12,400,102120.0,0.0,3.2,161,700000.0,-13.0,239.86,66,36.0,34.0,48.0,246,144000.0,0.0,500.0,283,150000.0,27.0,5.56,106,37500000.0,0.0,16.25,146,8272992.0
249,32.0,650.0,176,20.0,81.0,272.87,182,11400.0,22.0,11282.3,553,2.0,32.0,2.73,424,4788000.0,1.0,79.0,437,4000.0,0.0,188.23,91,165.0,63.0,19.8,359,1650.0,0.0,5.75,221,3090420.0,-13.0,122.52,136,64.0,0.0,0.02,493,44000.0,10.0,579.6,352,390.0,79.0,1.9,474,6870.0,0.0,10.15,204,142560.0,0.0,0.43,405,292390.0,-5.0,81.2,393,900000.0,0.0,22.0,136,10900.0,0.0,130.0,257,120.0,0.0,2.56,243,3000.0,-9.0,5.0,321,1000000.0,-9.0,64.64,163,3.0,-11.0,250.0,156,40.0,-14.0,45.95,142,567.0,101.0,3.45,354,2475500.0,0.0,178.0,114,256.0,0.0,13.45,190,24000000.0,-4.0,180.0,68,76.0,0.0,51.87,218,600.0,2.0,1.35,254,150000.0,-310.0,7.54,6,32400.0,134.0,8.28,227,7500.0
250,0.0,44.0,558,270.0,0.0,95.0,182,96.0,0.0,0.01,220,373950.0,-4.0,15.08,556,8236200.0,5.0,13.21,234,236125.0,-55.0,213.0,288,15.0,1.0,5.56,189,20631990.0,0.0,125.0,232,6.0,0.0,7.77,299,12900000.0,-1.0,0.44,336,3699800.0,31.0,361.33,186,250.0,-8.0,692.48,291,40.0,0.0,86.64,540,18.0,7.0,4.15,240,72962.0,0.0,0.67,340,6202.0,0.0,551.5,130,1.0,0.0,400.0,204,5.0,0.0,8.4,284,1175000.0,-37.5,52.0,134,146880.0,0.0,130.0,246,480.0,0.0,273.0,479,400.0,1.0,41.0,296,16800.0,0.0,1.86,378,500000.0,0.0,10.15,372,4451760.0,0.0,5.12,398,1431.0,0.0,87.7,125,5.0,41.0,96.87,224,6768000.0,-8.0,110.0,109,194000.0,-1.0,3.88,147,150000.0,-8.0,6.175,442,5000.0
251,7.0,2898.0,72,1.0,0.0,197.29,49,10.0,27.0,28.9,208,1361000.0,0.0,12.49,388,28860.0,0.0,98.18,586,17.0,0.0,75.0,198,3060.0,3.0,75.0,237,1050.0,224.0,660.0,429,60.0,-4.0,280.0,218,239616.0,-13.0,95.0,161,5344.0,-4.0,140.16,200,42.0,7.0,98.74,649,18675000.0,1.0,5.93,324,25545.0,-4.0,466.81,88,19200.0,0.0,0.01,74,4.0,2.0,78.0,205,48.0,118.0,2.56,579,472692.0,-4.0,260.0,116,409.0,-2.0,20.2,237,14896800.0,6.0,7.99,240,4000000.0,0.0,25.0,201,58800.0,12.0,15360.0,43,1.0,7.0,1112.74,157,7200.0,-79.0,0.85,52,375000.0,14.0,7.75,44,1.0,-2.0,977.6,218,150.0,0.0,280.0,268,46080.0,0.0,2.4,139,5250000.0,1.0,0.85,138,680000.0,0.0,518.58,255,62400.0
252,0.0,71.14,83,10000.0,-5.0,58.0,185,43000.0,0.0,2.04,218,14.0,28.0,4.15,113,12096.0,0.0,26.9,168,240.0,-5.0,447.0,134,360.0,-3.0,3.05,206,342.0,0.0,0.67,212,39800.0,-12.0,277.78,183,10.0,-14.0,3397.985,204,2.0,-4.0,248.5,144,290.0,0.0,39.33,377,448.0,0.0,237.6,148,78.0,-4.0,6.54,306,3296000.0,0.0,1.88,411,644150.0,0.0,3.31,65,564600.0,28.0,4.15,269,37600.0,0.0,2785.0,118,7.0,7.0,210.0,143,75.0,7.0,0.02,482,18900.0,0.0,1.34,502,130728.0,0.0,6.54,285,675000.0,0.0,8.5,466,37200.0,-9.0,7.19,70,115.0,-8.0,75.0,78,2160.0,-7.0,0.67,274,9360.0,0.0,290.0,160,36.0,0.0,6.75,431,32700.0,0.0,125.11,298,60.0,68.0,77.68,321,1950.0
253,1.0,518.58,145,38592.0,2.0,348.15,137,40.0,0.0,19.12,199,1500000.0,34.0,18.0,255,550.0,0.0,91.0,226,120.0,0.0,450.0,123,13.0,-72.0,4.5,298,270000.0,0.0,216.0,246,1000.0,53.0,95.0,185,640.0,-44.0,8.29,52,40000.0,0.0,177.6,288,422400.0,208.6875,5.56,118,32697870.0,14.0,10.15,306,2692620.0,0.0,0.67,504,9432.0,7.0,191.51,241,1860.0,0.0,2785.0,212,5.0,0.0,93.01,77,500.0,-3.0,6.54,375,1250000.0,0.0,0.72,441,800000.0,52.0,144.6,230,50.0,304.0,32.0,583,150000.0,0.0,19.5,264,9.0,0.0,8.5,143,26200.0,0.0,10.15,179,8415810.0,-4.0,290.0,150,79.0,16.0,248.5,246,2315.0,156.0,178.0,317,2432.0,-14.0,96.87,151,3555000.0,0.0,630.42,215,24.0,0.0,280.0,295,85248.0
254,-18.0,9.0,78,143130.0,-3.0,95.0,166,352.0,31.0,5.5,203,16200.0,19.0,3360.0,181,93.0,0.0,248.5,212,22.0,-12.0,13.45,165,1074000.0,2.0,21.0,140,10400.0,29.0,120.0,322,7.0,5.0,55.5,339,65700.0,-5.0,150.0,228,500.0,84.0,121.85,63,720.0,54.0,8.9,387,85200.0,6.0,500.0,234,3000.0,0.0,5.74,334,30000.0,0.0,32.0,136,600000.0,0.0,185.93,165,48.0,1.0,250.0,186,100.0,-11.0,100.33,235,50.0,-4.0,6.5,289,1200000.0,4.0,204.0,108,280320.0,0.0,85.95,168,963000.0,125.0,4.6,275,14400.0,0.0,28.65,355,29000.0,-1.0,11.25,189,22.0,11.0,500.0,197,2100000.0,11.0,150.0,41,2.0,0.0,2785.0,118,18.0,-6.0,18.59,73,25.0,7.0,4.61,263,1396500.0,0.0,8.29,56,210.0
255,-42.0,1.8,116,1440000.0,-14.0,127.4,393,7659000.0,0.0,15.61,257,209520.0,0.0,15.61,365,97260.0,4.0,260.0,152,65.0,0.0,250.0,297,100.0,0.0,6.54,187,3000000.0,0.0,44.0,163,360.0,14.0,4.5,191,3969990.0,0.0,280.0,253,29952.0,101.0,14585.0,247,1.0,7.0,260.0,140,180.0,0.0,28.05,259,24500.0,-1.0,15.61,387,255600.0,104.0,93.84,256,80000.0,0.0,75.0,102,1280.0,1.0,25.0,228,27.0,0.0,264.42,49,6.0,0.0,19.12,573,13200.0,0.0,10.15,247,380160.0,49.0,273.0,219,2400.0,-10.0,28.2,201,1100.0,-1.0,4.5,112,5472.0,26.0,800.0,119,253440.0,5.0,273.0,234,3000.0,0.0,63.0,162,320.0,6.0,518.58,120,28800.0,-13.0,213.0,220,60.0,0.0,30.82,155,535.0,1.0,581.76,166,98.0
256,24.0,15.61,72,194640.0,9.0,463.4,407,1.0,0.0,290.0,168,12.0,8.0,437.4,371,1.0,-15.0,1.25,45,240000.0,6.0,48.0,142,39360.0,0.0,15.63,305,493000.0,-8.0,139.0,120,30.0,3.0,281.36,212,229.0,0.0,3.13,363,10200.0,-1.0,500.0,256,1032000.0,0.0,3.8,440,5130000.0,-2.0,273.0,236,1000.0,48.0,6.25,167,25110.0,0.0,127.4,123,4500000.0,1.0,30.0,147,747.6,-1.0,16.25,220,5124000.0,7.0,281.36,176,183.0,-1.0,1.8,316,240000.0,3.0,163.4,144,643200.0,18.0,95.0,96,3456.0,6.0,692.48,242,40.0,6.0,0.01,366,1.0,0.0,2.5,370,198230.0,-8.0,7.4,406,1355400.0,0.0,3.2,338,12000.0,0.0,8.66,382,1367.5,0.0,7.77,267,2850000.0,0.0,15.61,284,351600.0,0.0,5.88,420,15100.0
257,0.0,6.54,178,1000000.0,-3.0,0.88,81,451500.0,0.0,248.5,140,40.0,172.0,15.88,487,1260.0,0.0,977.6,88,300.0,0.0,178.0,268,2176.0,0.0,65.29,49,150.0,2.0,100.0,22,1.0,9.0,518.58,208,13440.0,0.0,0.36,522,1359792.0,0.0,5.8,582,44000.0,123.0,86.0,190,47100.0,61.0,40.71,411,1600.0,0.0,180.0,161,72.0,-3.0,40.71,348,400.0,0.0,3.3,139,169800.0,-223.0,0.85,164,205400.0,-9.0,570.1,163,1.0,11.0,50.0,137,7750.0,0.0,78.0,129,14.0,17.0,660.0,215,423.0,0.0,830.72,367,1.0,0.0,88.4,218,74400.0,-1.0,0.85,204,55600.0,-10.0,198.0,127,5.0,-3.0,0.3,78,34560.0,0.0,0.01,85,200.0,83.0,96.87,197,5505000.0,0.0,3.85,216,617400.0,-9.0,240.1,342,50.0
258,0.0,286.0,294,160000.0,-57.0,4.5,58,2625030.0,-1.0,198.0,135,14.0,109.0,110.5,202,64.0,-3.0,55.0,107,8640.0,0.0,243.25,413,32.0,0.0,1.99,270,370784.0,-6.0,105.6,176,2880.0,0.0,4.5,166,2618010.0,0.0,85.95,686,1453000.0,7.0,56.76,493,2300.0,0.0,7.82,373,30.0,0.0,52.0,57,225792.0,-13.0,5551.7,131,2.0,3.0,0.88,264,537200.0,0.0,400.0,373,46.0,0.0,32.0,180,350000.0,-3.0,280.0,166,11520.0,0.0,7.99,365,36051000.0,0.0,145.0,301,148.0,0.0,5.71,415,8000.0,-2.0,10.15,202,1412640.0,0.0,55.69,264,12.0,0.0,4.21,138,200000.0,3.0,17.61,166,9000.0,0.0,85.1,687,30.0,-1.0,11.27,309,7850.0,14.0,2.07,299,75300.0,18.0,3397.985,229,2.0,6.0,3.23,424,3000.0
259,1.0,23.9,191,2831.0,0.0,140.0,273,12.0,-33.0,500.0,130,600000.0,0.0,14.55,128,10.0,0.0,9.0,198,401190.0,0.0,15.08,555,1500000.0,14.0,13.0,170,246700.0,0.0,14.3,298,2000.0,4.0,500.0,283,1.0,-4.0,213.0,171,83.0,-13.0,15.0,225,10.0,0.0,7.4,330,270000.0,0.0,74.5,226,75000.0,7.0,3.15,381,5685120.0,-2.0,23.9,183,2000.0,0.0,0.54,161,6146000.0,0.0,171.37,128,6.0,-12.0,250.0,152,1300.0,1.0,7.66,254,10200.0,0.0,0.41,410,820800.0,0.0,23.9,264,147.0,-6.0,161.01,73,120.0,0.0,280.0,127,347904.0,3.0,95.0,152,128.0,0.0,6.29,197,170000.0,-1.0,2.07,344,200000.0,87.0,1.88,319,300.0,-5.0,466.81,220,66672.0,0.0,6.54,307,243000.0,4.5,163.64,134,10.0
260,-1.0,290.0,443,176.0,46.0,18.65,292,696000.0,0.0,6.5,129,93240.0,0.0,78.0,114,22.0,0.0,434.4,204,3500.0,0.0,6.54,169,250000.0,0.0,180.0,163,4.0,-3.0,32.0,427,250.0,0.0,5.0,468,561000.0,-1.0,6.73,244,100.0,0.0,6.43,199,79200.0,0.0,1.35,478,20000.0,2.0,2.2,254,594000.0,-5.0,20.8,416,4.0,0.0,180.0,332,21.0,0.0,2.46,204,37500.0,0.0,7.54,364,52175.0,0.0,3.47,281,5250.0,-6.0,15.63,128,387250.0,0.0,8.5,720,6480.0,0.0,8.5,234,4400.0,0.0,2.14,400,365000.0,0.0,25.0,130,15.0,0.0,6.5,425,8.0,0.0,44.0,171,360.0,2.0,8500.0,500,1.0,-14.0,98.74,218,2517000.0,132.5,3.15,267,2792970.0,-9.0,7.4,312,26250.0,-14.0,75.0,250,40.0
261,0.0,75.0,471,3.0,59.0,8.1,240,144000.0,4.0,692.48,282,40.0,0.0,581.76,234,1547.0,-8.0,7.35,195,3100.0,1.0,8.5,350,4536.0,0.0,14.25,229,113328.0,0.0,1689.7,253,1.0,0.0,30.0,266,1550.3999999999999,6.0,1.48,331,11700.0,43.0,8.1,131,600000.0,7.0,127.4,281,1980000.0,0.0,11.27,262,400.0,66.0,312.83,152,200.0,-32.0,13.21,37,804550.0,5.0,139.0,153,130.0,-6.0,385.0,106,164800.0,0.0,6.175,27,1500000.0,-9.0,137.0,222,1216.0,0.0,1316.26,337,17280.0,-2.0,19.12,204,238620.0,0.0,1316.26,373,21120.0,6.0,7.4,97,122430.0,63.0,8.28,421,3750.0,1.0,55.08,161,1200.0,186.0,85.95,370,461000.0,1.0,35.0,45,2.0,0.0,4.6,364,140775.0,6.0,290.0,131,133.0,0.0,15.61,435,40800.0
262,0.0,0.88,135,33200.0,0.0,239.86,318,1200.0,0.0,6.21,399,531900.0,7.0,0.03,482,12800.0,0.0,36298.0,307,1.0,13.0,250.0,74,100.0,89.0,462.5,175,1.0,-6.0,1.6,214,3900.0,0.0,50.0,169,24000.0,10.4,0.88,120,3262800.0,-50.0,10.15,65,14999760.0,0.0,30.0,157,1591.1999999999998,50.0,150.0,71,1.0,-11.0,2.07,218,500000.0,10.0,12.48,201,154214.0,34.0,23.9,171,433.0,-1.0,18.38,143,625.0,-54.0,7.54,241,69260.0,0.0,35.0,136,10800.0,0.0,56.1,244,4.0,-7.0,52.0,292,45216.0,-11.0,1.8,372,9168600.0,0.0,10.15,213,13500000.0,1.0,30.0,145,1968.6,0.0,180.0,122,4.0,25.0,19.2,500,20000.0,0.0,2.15,127,96000.0,28.0,180.0,117,99.0,-9.0,6.43,461,901800.0,-11.0,93.01,5,20.0
263,48.0,28.0,134,1200.0,0.0,280.0,202,73728.0,2.0,4888.0,255,30.0,-2.0,260.0,478,52.0,-11.0,621.0,110,25920.0,-4.0,20.28,68,120.0,14.0,0.72,178,1651600.0,-12.0,135.0,154,1800.0,0.0,4.5,152,338.0,0.0,60.0,177,200.0,-1.0,4846.21,198,1.0,0.0,280.0,301,50688.0,9.0,149.0,178,102.0,0.0,8.5,383,4000.0,0.0,1.75,498,193059.0,0.0,15.63,50,80000.0,-12.0,2.62,220,18200.0,103.0,5.56,385,3474900.0,1.0,290.0,260,17.0,136.0,149.0,230,80.0,0.0,86.67,369,48.0,0.0,5.49,197,2190000.0,-4.0,2785.0,38,1.0,0.0,5.45,352,211900.0,0.0,1.45,300,1840000.0,0.0,95.0,66,1120.0,-4.0,1.34,252,175401.0,31.0,37.08,186,750.0,0.0,1.2,179,2000.0,0.0,55.0,198,144288.0
264,-12.0,52.0,138,51840.0,-70.0,0.85,78,350000.0,-6.0,518.58,201,43200.0,0.0,180.0,236,10.0,34.0,65.0,238,391.0,109.0,4.2,202,60.0,0.0,1.35,210,5760.0,-7.0,159.9,374,1.0,6.0,26.96,300,76200.0,3.0,4.39,73,8330.0,8.0,2.55,262,113920.0,0.0,6.5,150,470400.0,108.0,30.0,305,383250.0,3.0,245.0,360,1200.0,0.0,2.07,202,500000.0,0.0,6.54,607,2200000.0,17.0,3.85,390,111600.0,0.0,0.67,296,2000.0,-12.0,198.0,305,27.0,0.0,903.77,157,120.0,-8.0,13.45,316,259470.0,62.0,4.49,38,1200.0,7.0,0.02,482,32400.0,-1.0,380.0,425,170.0,18.0,838.95,151,999.0,-10.0,44.9,119,40.0,2.0,125.0,432,5250.0,15.0,96.87,183,11601000.0,0.0,15.63,291,2720000.0,0.0,2.07,245,500000.0
265,0.0,11.54,199,1300000.0,22.0,400.0,82,15.0,0.0,44.0,253,1620.0,1.0,27.0,296,11.0,2.0,280.0,192,691200.0,-5.0,6.5,391,2238540.0,7.0,22.65,152,280.0,0.0,29.88,200,10000.0,-1.0,1.9,63,900480.0,-9.0,45.95,68,108.0,9.0,32.0,266,2600000.0,-85.0,0.85,22,19400.0,48.0,20.0,110,63000.0,98.0,32.29,177,168000.0,0.0,0.6,350,600.0,1.0,0.6,341,6000.0,7.0,138.17,178,4000.0,0.0,1500.0,61,25.0,3.0,6.72,277,48500.0,-8.0,3.3,153,613440.0,5.0,31.0,205,1440.0,0.0,7.4,278,360000.0,-13.0,6.43,94,449640.0,-1.0,10.5,391,32000.0,33.0,510.0,168,2.0,0.0,0.67,498,22212.0,4.0,260.0,78,83.0,0.0,14.88,359,16.0,1.0,7.4,570,17520.0,-2.0,1.45,351,928000.0
266,0.0,78.0,122,122.0,126.0,0.41,483,1008000.0,35.0,569.0,156,20.0,-9.0,52.0,147,442944.0,10.0,4.5,136,4949910.0,0.0,47.44,462,2000.0,13.0,81.8,266,1362.0,0.0,0.67,441,7964.0,-1.0,20.05,169,90000.0,168.0,3.0,310,1654560.0,0.0,1844.77,71,2.0,275.0,0.72,406,96560000.0,12.0,6.54,253,2000000.0,-5.0,40.0,144,276000.0,-2.0,95.0,354,250.0,-1.0,8.5,428,2736.0,-16.0,47.5,55,4.0,8.0,11.49,252,69280.0,11.0,60.0,232,11.0,4.0,129.15,284,36.0,0.0,29.84,119,3840.0,7.0,96.87,125,11217000.0,-30.0,9.0,58,2251200.0,7.0,6.7,371,5000.0,0.0,92.16,112,8208.0,-10.0,63.89,185,2.0,0.0,1.9,501,1317540.0,0.0,16.25,183,8400000.0,-11.0,13.21,292,493950.0,0.0,44.0,253,1890.0
267,6.0,43.0,205,11500.0,0.0,6.54,374,120975.0,3.0,7.65,136,269100.0,100.0,23.61,219,200.0,0.0,0.01,46,25.0,0.0,3.0,243,150000.0,-5.0,5.27,213,29.0,-6.0,250.0,205,2100.0,-13.0,79.0,136,41.0,0.0,1.85,426,1650100.0,0.0,7.54,261,80175.0,0.0,0.67,250,30000.0,-12.0,250.0,157,3000.0,0.0,14.31,201,25000.0,11.0,105.6,128,4800.0,0.0,3.0,242,210000.0,7.0,55.0,112,57024.0,164.0,26.67,287,20000.0,0.0,1.14,374,4000.0,-12.0,1.75,528,3640900.0,0.0,19.12,528,150000.0,-1.0,161.01,211,40.0,7.0,290.0,148,15.0,3.0,6.54,344,4300000.0,0.0,125.0,185,95.0,1.0,260.0,107,450.0,0.0,98.74,181,780000.0,56.0,35.94,310,20000.0,24.0,106.95,193,18.0,15.0,281.36,258,267.0
268,0.0,7.57,397,56000.0,33.0,13.21,645,264200.0,-10.0,1.75,83,2400.0,0.0,7.88,359,8.0,-1.0,3.85,542,1131360.0,-2.0,125.0,225,43500.0,-6.0,44.0,205,12240.0,-8.0,140.0,140,750.0,-9.0,2.0,219,159800.0,0.0,40.0,79,4000.0,65.0,46.0,192,20520.0,0.0,14.3,582,250000.0,0.0,11.07,215,3.0,47.0,253.0,176,40200.0,-27736.0,396.42,344,170.0,0.0,5.49,315,1422900.0,0.0,60.98,230,4.0,-49.0,10.15,132,27127440.0,0.0,6.54,498,2038350.0,0.0,5.75,283,527040.0,111.0,125.0,488,12.0,0.0,83.85,79,1000.0,-6.0,0.72,87,150000.0,0.0,86.5,72,85.0,24.0,4846.21,192,1.0,0.0,125.0,170,240.0,-4.0,9.3,194,612000.0,15.0,81.1,149,108.0,0.0,3.15,323,1631340.0,104.0,94.0,273,11900.0
269,9.0,214.23,289,13450.0,50.0,127.4,226,2001000.0,66.0,220.08,152,5000.0,150.0,3.85,237,3882900.0,0.0,55.0,253,10800.0,0.0,30.0,253,273.0,39.5,110.0,330,50000.0,-27944.0,95.0,227,960.0,1.0,30.5,138,65220.0,25.5,130.0,171,1160.0,365.0,30.0,191,1122.0,0.0,0.72,260,9600000.0,35.0,16.35,357,1250.0,0.0,375.0,256,43.0,0.0,0.88,193,800000.0,0.0,4888.0,206,30.0,-10.0,149.0,134,850.0,0.0,51.0,218,700.0,23.0,130.0,150,1240.0,-15.0,77.68,142,52950.0,0.0,1.9,168,1017600.0,-3.0,8.64,128,13758000.0,-12.0,19.2,241,310800.0,0.0,512.4,358,250.0,17.0,2.04,241,500000.0,7.0,43.0,490,60.0,-11.0,28.91,205,8.0,0.0,2500.0,126,1.0,0.0,7.2,413,2.0,0.0,1250.0,498,8500.0
